
Loading datasets...
  Plants: 11,673
  Organisms: 11,711
  Fungi: 11,711
  tier_1_tropical               : 1,659 plants
  tier_2_mediterranean          : 4,064 plants
  tier_3_humid_temperate        : 8,808 plants
  tier_4_continental            : 4,381 plants
  tier_5_boreal_polar           :   960 plants
  tier_6_arid                   : 2,404 plants

Initializing Faith's PD calculator...
Loading phylogenetic tree from: data/stage1/phlogeny/mixgb_tree_11676_species_20251027.nwk
Loading mapping from: data/stage1/phlogeny/mixgb_wfo_to_tree_mapping_11676.csv
  Tree tips: 10977
  WFO mappings: 11676
PhyloPDCalculator initialized (using TreeSwift).
✓ Faith's PD calculator loaded

================================================================================
STAGE: Stage 2: 7-Plant
================================================================================
Guild size: 7 plants
Guilds per tier: 20,000

tier_1_tropical:
  Plant pool: 1,659

  Sampling:   0%|          | 0/20000 [00:00<?, ?it/s]
  Sampling:   0%|          | 9/20000 [00:00<04:07, 80.69it/s]
  Sampling:   0%|          | 18/20000 [00:00<04:03, 81.90it/s]
  Sampling:   0%|          | 27/20000 [00:00<04:02, 82.50it/s]
  Sampling:   0%|          | 36/20000 [00:00<04:02, 82.38it/s]
  Sampling:   0%|          | 45/20000 [00:00<04:01, 82.47it/s]
  Sampling:   0%|          | 54/20000 [00:00<04:02, 82.34it/s]
  Sampling:   0%|          | 63/20000 [00:00<04:02, 82.22it/s]
  Sampling:   0%|          | 72/20000 [00:00<04:01, 82.42it/s]
  Sampling:   0%|          | 81/20000 [00:00<04:01, 82.61it/s]
  Sampling:   0%|          | 90/20000 [00:01<04:00, 82.72it/s]
  Sampling:   0%|          | 99/20000 [00:01<04:00, 82.67it/s]
  Sampling:   1%|          | 108/20000 [00:01<03:59, 82.91it/s]
  Sampling:   1%|          | 117/20000 [00:01<03:59, 82.98it/s]
  Sampling:   1%|          | 126/20000 [00:01<03:59, 83.08it/s]
  Sampling:   1%|          | 135/20000 [00:01<03:59, 83.04it/s]
  Sampling:   1%|          | 144/20000 [00:01<03:59, 83.04it/s]
  Sampling:   1%|          | 153/20000 [00:01<03:58, 83.09it/s]
  Sampling:   1%|          | 162/20000 [00:01<03:59, 82.87it/s]
  Sampling:   1%|          | 171/20000 [00:02<03:59, 82.83it/s]
  Sampling:   1%|          | 180/20000 [00:02<03:59, 82.86it/s]
  Sampling:   1%|          | 189/20000 [00:02<03:59, 82.77it/s]
  Sampling:   1%|          | 198/20000 [00:02<03:59, 82.77it/s]
  Sampling:   1%|          | 207/20000 [00:02<03:59, 82.80it/s]
  Sampling:   1%|          | 216/20000 [00:02<03:59, 82.76it/s]
  Sampling:   1%|          | 225/20000 [00:02<03:58, 82.79it/s]
  Sampling:   1%|          | 234/20000 [00:02<03:58, 82.85it/s]
  Sampling:   1%|          | 243/20000 [00:02<03:58, 82.93it/s]
  Sampling:   1%|▏         | 252/20000 [00:03<03:58, 82.88it/s]
  Sampling:  57%|█████▋    | 11322/20000 [02:13<01:42, 85.00it/s]
  Sampling:  57%|█████▋    | 11331/20000 [02:13<01:42, 84.97it/s]
  Sampling:  57%|█████▋    | 11340/20000 [02:14<01:42, 84.76it/s]
  Sampling:  57%|█████▋    | 11349/20000 [02:14<01:42, 84.67it/s]
  Sampling:  57%|█████▋    | 11358/20000 [02:14<01:42, 84.54it/s]
  Sampling:  57%|█████▋    | 11367/20000 [02:14<01:42, 84.55it/s]
  Sampling:  57%|█████▋    | 11376/20000 [02:14<01:41, 84.57it/s]
  Sampling:  57%|█████▋    | 11385/20000 [02:14<01:41, 84.62it/s]
  Sampling:  57%|█████▋    | 11394/20000 [02:14<01:42, 84.35it/s]
  Sampling:  57%|█████▋    | 11403/20000 [02:14<01:41, 84.46it/s]
  Sampling:  57%|█████▋    | 11412/20000 [02:14<01:41, 84.66it/s]
  Sampling:  57%|█████▋    | 11421/20000 [02:14<01:41, 84.75it/s]
  Sampling:  57%|█████▋    | 11430/20000 [02:15<01:41, 84.72it/s]
  Sampling:  57%|█████▋    | 11439/20000 [02:15<01:41, 84.76it/s]
  Sampling:  57%|█████▋    | 11448/20000 [02:15<01:40, 84.98it/s]
  Sampling:  57%|█████▋    | 11457/20000 [02:15<01:40, 84.98it/s]
  Sampling:  57%|█████▋    | 11466/20000 [02:15<01:40, 84.95it/s]
  Sampling:  57%|█████▋    | 11475/20000 [02:15<01:40, 85.03it/s]
  Sampling:  57%|█████▋    | 11484/20000 [02:15<01:40, 85.09it/s]
  Sampling:  57%|█████▋    | 11493/20000 [02:15<01:40, 85.03it/s]
  Sampling:  58%|█████▊    | 11502/20000 [02:15<01:40, 84.95it/s]
  Sampling:  58%|█████▊    | 11511/20000 [02:16<01:39, 85.02it/s]
  Sampling:  58%|█████▊    | 11520/20000 [02:16<01:39, 84.91it/s]
  Sampling:  58%|█████▊    | 11529/20000 [02:16<01:39, 84.88it/s]
  Sampling:  58%|█████▊    | 11538/20000 [02:16<01:39, 84.94it/s]
  Sampling:  58%|█████▊    | 11547/20000 [02:16<01:39, 84.93it/s]
  Sampling:  58%|█████▊    | 11556/20000 [02:16<01:39, 84.73it/s]
  Sampling:  58%|█████▊    | 11565/20000 [02:16<01:39, 84.97it/s]
  Sampling:  58%|█████▊    | 11574/20000 [02:16<01:39, 84.91it/s]
  Sampling:  58%|█████▊    | 11583/20000 [02:16<01:38, 85.04it/s]
  Sampling:  58%|█████▊    | 11592/20000 [02:16<01:38, 85.08it/s]
  Sampling:  58%|█████▊    | 11601/20000 [02:17<01:38, 85.16it/s]
  Sampling:  58%|█████▊    | 11610/20000 [02:17<01:38, 85.23it/s]
  Sampling:  58%|█████▊    | 11619/20000 [02:17<01:38, 85.07it/s]
  Sampling:  58%|█████▊    | 11628/20000 [02:17<01:38, 85.03it/s]
  Sampling:  58%|█████▊    | 11637/20000 [02:17<01:38, 85.17it/s]
  Sampling:  58%|█████▊    | 11646/20000 [02:17<01:38, 85.07it/s]
  Sampling:  58%|█████▊    | 11655/20000 [02:17<01:38, 85.15it/s]
  Sampling:  58%|█████▊    | 11664/20000 [02:17<01:37, 85.07it/s]
  Sampling:  58%|█████▊    | 11673/20000 [02:17<01:37, 85.11it/s]
  Sampling:  58%|█████▊    | 11682/20000 [02:18<01:37, 85.17it/s]
  Sampling:  58%|█████▊    | 11691/20000 [02:18<01:37, 85.20it/s]
  Sampling:  58%|█████▊    | 11700/20000 [02:18<01:37, 84.93it/s]
  Sampling:  59%|█████▊    | 11709/20000 [02:18<01:37, 85.22it/s]
  Sampling:  59%|█████▊    | 11718/20000 [02:18<01:37, 85.10it/s]
  Sampling:  59%|█████▊    | 11727/20000 [02:18<01:37, 84.86it/s]
  Sampling:  59%|█████▊    | 11736/20000 [02:18<01:37, 85.03it/s]
  Sampling:  59%|█████▊    | 11745/20000 [02:18<01:37, 85.02it/s]
  Sampling:  59%|█████▉    | 11754/20000 [02:18<01:36, 85.09it/s]
  Sampling:  59%|█████▉    | 11763/20000 [02:18<01:36, 85.13it/s]
  Sampling:  59%|█████▉    | 11772/20000 [02:19<01:36, 85.03it/s]
  Sampling:  59%|█████▉    | 11781/20000 [02:19<01:36, 85.24it/s]
  Sampling:  59%|█████▉    | 11790/20000 [02:19<01:36, 85.05it/s]
  Sampling:  59%|█████▉    | 11799/20000 [02:19<01:36, 84.99it/s]
  Sampling:  59%|█████▉    | 11808/20000 [02:19<01:36, 85.04it/s]
  Sampling:  59%|█████▉    | 11817/20000 [02:19<01:36, 84.91it/s]
  Sampling:  59%|█████▉    | 11826/20000 [02:19<01:36, 84.98it/s]
  Sampling:  59%|█████▉    | 11835/20000 [02:19<01:35, 85.05it/s]
  Sampling:  59%|█████▉    | 11844/20000 [02:19<01:35, 85.33it/s]
  Sampling:  59%|█████▉    | 11853/20000 [02:20<01:35, 85.17it/s]
  Sampling:  59%|█████▉    | 11862/20000 [02:20<01:35, 85.25it/s]
  Sampling:  59%|█████▉    | 11871/20000 [02:20<01:35, 84.86it/s]
  Sampling:  59%|█████▉    | 11880/20000 [02:20<01:35, 84.96it/s]
  Sampling:  59%|█████▉    | 11889/20000 [02:20<01:35, 85.01it/s]
  Sampling:  59%|█████▉    | 11898/20000 [02:20<01:35, 84.91it/s]
  Sampling:  60%|█████▉    | 11907/20000 [02:20<01:35, 84.88it/s]
  Sampling:  60%|█████▉    | 11916/20000 [02:20<01:35, 84.82it/s]
  Sampling:  60%|█████▉    | 11925/20000 [02:20<01:35, 84.89it/s]
  Sampling:  60%|█████▉    | 11934/20000 [02:20<01:34, 84.95it/s]
  Sampling:  60%|█████▉    | 11943/20000 [02:21<01:34, 85.00it/s]
  Sampling:  60%|█████▉    | 11952/20000 [02:21<01:34, 85.01it/s]
  Sampling:  60%|█████▉    | 11961/20000 [02:21<01:34, 84.93it/s]
  Sampling:  60%|█████▉    | 11970/20000 [02:21<01:34, 84.80it/s]
  Sampling:  60%|█████▉    | 11979/20000 [02:21<01:34, 84.86it/s]
  Sampling:  60%|█████▉    | 11988/20000 [02:21<01:34, 84.94it/s]
  Sampling:  60%|█████▉    | 11997/20000 [02:21<01:34, 84.71it/s]
  Sampling:  60%|██████    | 12006/20000 [02:21<01:34, 84.64it/s]
  Sampling:  60%|██████    | 12015/20000 [02:21<01:34, 84.71it/s]
  Sampling:  60%|██████    | 12024/20000 [02:22<01:34, 84.57it/s]
  Sampling:  60%|██████    | 12033/20000 [02:22<01:33, 84.83it/s]
  Sampling:  60%|██████    | 12042/20000 [02:22<01:33, 84.92it/s]
  Sampling:  60%|██████    | 12051/20000 [02:22<01:33, 85.02it/s]
  Sampling:  60%|██████    | 12060/20000 [02:22<01:33, 84.95it/s]
  Sampling:  60%|██████    | 12069/20000 [02:22<01:33, 84.90it/s]
  Sampling:  60%|██████    | 12078/20000 [02:22<01:33, 84.88it/s]
  Sampling:  60%|██████    | 12087/20000 [02:22<01:33, 85.05it/s]
  Sampling:  60%|██████    | 12096/20000 [02:22<01:33, 84.88it/s]
  Sampling:  61%|██████    | 12105/20000 [02:23<01:32, 85.04it/s]
  Sampling:  61%|██████    | 12114/20000 [02:23<01:32, 85.02it/s]
  Sampling:  61%|██████    | 12123/20000 [02:23<01:32, 85.03it/s]
  Sampling:  61%|██████    | 12132/20000 [02:23<01:32, 85.12it/s]
  Sampling:  61%|██████    | 12141/20000 [02:23<01:32, 85.01it/s]
  Sampling:  61%|██████    | 12150/20000 [02:23<01:32, 85.08it/s]
  Sampling:  61%|██████    | 12159/20000 [02:23<01:32, 85.08it/s]
  Sampling:  61%|██████    | 12168/20000 [02:23<01:32, 85.08it/s]
  Sampling:  61%|██████    | 12177/20000 [02:23<01:32, 84.98it/s]
  Sampling:  61%|██████    | 12186/20000 [02:23<01:31, 85.05it/s]
  Sampling:  61%|██████    | 12195/20000 [02:24<01:31, 84.94it/s]
  Sampling:  61%|██████    | 12204/20000 [02:24<01:31, 84.85it/s]
  Sampling:  61%|██████    | 12213/20000 [02:24<01:31, 84.67it/s]
  Sampling:  61%|██████    | 12222/20000 [02:24<01:31, 84.70it/s]
  Sampling:  61%|██████    | 12231/20000 [02:24<01:31, 84.96it/s]
  Sampling:  61%|██████    | 12240/20000 [02:24<01:31, 84.90it/s]
  Sampling:  61%|██████    | 12249/20000 [02:24<01:31, 85.17it/s]
  Sampling:  61%|██████▏   | 12258/20000 [02:24<01:30, 85.19it/s]
  Sampling:  61%|██████▏   | 12267/20000 [02:24<01:33, 82.83it/s]
  Sampling:  61%|██████▏   | 12276/20000 [02:25<01:32, 83.55it/s]
  Sampling:  61%|██████▏   | 12285/20000 [02:25<01:31, 83.94it/s]
  Sampling:  61%|██████▏   | 12294/20000 [02:25<01:31, 84.12it/s]
  Sampling:  62%|██████▏   | 12303/20000 [02:25<01:31, 84.28it/s]
  Sampling:  62%|██████▏   | 12312/20000 [02:25<01:30, 84.64it/s]
  Sampling:  62%|██████▏   | 12321/20000 [02:25<01:30, 84.77it/s]
  Sampling:  62%|██████▏   | 12330/20000 [02:25<01:30, 85.03it/s]
  Sampling:  62%|██████▏   | 12339/20000 [02:25<01:29, 85.72it/s]
  Sampling:  62%|██████▏   | 12348/20000 [02:25<01:28, 86.46it/s]
  Sampling:  62%|██████▏   | 12357/20000 [02:25<01:28, 85.90it/s]
  Sampling:  62%|██████▏   | 12366/20000 [02:26<01:29, 85.54it/s]
  Sampling:  62%|██████▏   | 12375/20000 [02:26<01:29, 85.26it/s]
  Sampling:  62%|██████▏   | 12384/20000 [02:26<01:29, 85.33it/s]
  Sampling:  62%|██████▏   | 12393/20000 [02:26<01:29, 85.14it/s]
  Sampling:  62%|██████▏   | 12402/20000 [02:26<01:29, 85.16it/s]
  Sampling:  62%|██████▏   | 12411/20000 [02:26<01:29, 84.92it/s]
  Sampling:  62%|██████▏   | 12420/20000 [02:26<01:29, 85.14it/s]
  Sampling:  62%|██████▏   | 12429/20000 [02:26<01:28, 85.19it/s]
  Sampling:  62%|██████▏   | 12438/20000 [02:26<01:28, 85.09it/s]
  Sampling:  62%|██████▏   | 12447/20000 [02:27<01:28, 84.94it/s]
  Sampling:  62%|██████▏   | 12456/20000 [02:27<01:28, 84.78it/s]
  Sampling:  62%|██████▏   | 12465/20000 [02:27<01:28, 84.96it/s]
  Sampling:  62%|██████▏   | 12474/20000 [02:27<01:28, 85.12it/s]
  Sampling:  62%|██████▏   | 12483/20000 [02:27<01:28, 85.12it/s]
  Sampling:  62%|██████▏   | 12492/20000 [02:27<01:28, 85.04it/s]
  Sampling:  63%|██████▎   | 12501/20000 [02:27<01:28, 84.87it/s]
  Sampling:  63%|██████▎   | 12510/20000 [02:27<01:28, 84.74it/s]
  Sampling:  63%|██████▎   | 12519/20000 [02:27<01:28, 84.77it/s]
  Sampling:  63%|██████▎   | 12528/20000 [02:27<01:28, 84.82it/s]
  Sampling:  63%|██████▎   | 12537/20000 [02:28<01:27, 84.90it/s]
  Sampling:  63%|██████▎   | 12546/20000 [02:28<01:27, 85.16it/s]
  Sampling:  63%|██████▎   | 12555/20000 [02:28<01:27, 85.06it/s]
  Sampling:  63%|██████▎   | 12564/20000 [02:28<01:27, 84.97it/s]
  Sampling:  63%|██████▎   | 12573/20000 [02:28<01:27, 84.81it/s]
  Sampling:  63%|██████▎   | 12582/20000 [02:28<01:26, 85.79it/s]
  Sampling:  63%|██████▎   | 12591/20000 [02:28<01:25, 86.44it/s]
  Sampling:  63%|██████▎   | 12600/20000 [02:28<01:26, 85.95it/s]
  Sampling:  63%|██████▎   | 12609/20000 [02:28<01:26, 85.52it/s]
  Sampling:  63%|██████▎   | 12618/20000 [02:29<01:26, 85.32it/s]
  Sampling:  63%|██████▎   | 12627/20000 [02:29<01:26, 85.12it/s]
  Sampling:  63%|██████▎   | 12636/20000 [02:29<01:26, 85.05it/s]
  Sampling:  63%|██████▎   | 12645/20000 [02:29<01:26, 85.26it/s]
  Sampling:  63%|██████▎   | 12654/20000 [02:29<01:26, 85.08it/s]
  Sampling:  63%|██████▎   | 12663/20000 [02:29<01:26, 84.97it/s]
  Sampling:  63%|██████▎   | 12672/20000 [02:29<01:26, 85.10it/s]
  Sampling:  63%|██████▎   | 12681/20000 [02:29<01:26, 85.10it/s]
  Sampling:  63%|██████▎   | 12690/20000 [02:29<01:26, 84.87it/s]
  Sampling:  63%|██████▎   | 12699/20000 [02:29<01:25, 85.02it/s]
  Sampling:  64%|██████▎   | 12708/20000 [02:30<01:25, 84.80it/s]
  Sampling:  64%|██████▎   | 12717/20000 [02:30<01:25, 84.80it/s]
  Sampling:  64%|██████▎   | 12726/20000 [02:30<01:26, 84.52it/s]
  Sampling:  64%|██████▎   | 12735/20000 [02:30<01:25, 84.57it/s]
  Sampling:  64%|██████▎   | 12744/20000 [02:30<01:25, 84.70it/s]
  Sampling:  64%|██████▍   | 12753/20000 [02:30<01:25, 84.86it/s]
  Sampling:  64%|██████▍   | 12762/20000 [02:30<01:25, 84.80it/s]
  Sampling:  64%|██████▍   | 12771/20000 [02:30<01:25, 84.91it/s]
  Sampling:  64%|██████▍   | 12780/20000 [02:30<01:24, 85.09it/s]
  Sampling:  64%|██████▍   | 12789/20000 [02:31<01:24, 85.11it/s]
  Sampling:  64%|██████▍   | 12798/20000 [02:31<01:24, 85.06it/s]
  Sampling:  64%|██████▍   | 12807/20000 [02:31<01:24, 84.99it/s]
  Sampling:  64%|██████▍   | 12816/20000 [02:31<01:24, 85.01it/s]
  Sampling:  64%|██████▍   | 12825/20000 [02:31<01:24, 85.21it/s]
  Sampling:  64%|██████▍   | 12834/20000 [02:31<01:24, 85.19it/s]
  Sampling:  64%|██████▍   | 12843/20000 [02:31<01:24, 85.17it/s]
  Sampling:  64%|██████▍   | 12852/20000 [02:31<01:23, 85.28it/s]
  Sampling:  64%|██████▍   | 12861/20000 [02:31<01:23, 85.20it/s]
  Sampling:  64%|██████▍   | 12870/20000 [02:32<01:23, 85.09it/s]
  Sampling:  64%|██████▍   | 12879/20000 [02:32<01:23, 84.93it/s]
  Sampling:  64%|██████▍   | 12888/20000 [02:32<01:23, 84.93it/s]
  Sampling:  64%|██████▍   | 12897/20000 [02:32<01:23, 84.92it/s]
  Sampling:  65%|██████▍   | 12906/20000 [02:32<01:23, 84.79it/s]
  Sampling:  65%|██████▍   | 12915/20000 [02:32<01:23, 84.74it/s]
  Sampling:  65%|██████▍   | 12924/20000 [02:32<01:23, 84.97it/s]
  Sampling:  65%|██████▍   | 12933/20000 [02:32<01:23, 84.81it/s]
  Sampling:  65%|██████▍   | 12942/20000 [02:32<01:23, 84.71it/s]
  Sampling:  65%|██████▍   | 12951/20000 [02:32<01:23, 84.88it/s]
  Sampling:  65%|██████▍   | 12960/20000 [02:33<01:22, 84.88it/s]
  Sampling:  65%|██████▍   | 12969/20000 [02:33<01:23, 84.71it/s]
  Sampling:  65%|██████▍   | 12978/20000 [02:33<01:22, 84.79it/s]
  Sampling:  65%|██████▍   | 12987/20000 [02:33<01:22, 84.86it/s]
  Sampling:  65%|██████▍   | 12996/20000 [02:33<01:22, 84.85it/s]
  Sampling:  65%|██████▌   | 13005/20000 [02:33<01:22, 84.93it/s]
  Sampling:  65%|██████▌   | 13014/20000 [02:33<01:22, 85.05it/s]
  Sampling:  65%|██████▌   | 13023/20000 [02:33<01:22, 85.07it/s]
  Sampling:  65%|██████▌   | 13032/20000 [02:33<01:21, 85.00it/s]
  Sampling:  65%|██████▌   | 13041/20000 [02:34<01:22, 84.86it/s]
  Sampling:  65%|██████▌   | 13050/20000 [02:34<01:21, 84.97it/s]
  Sampling:  65%|██████▌   | 13059/20000 [02:34<01:21, 84.97it/s]
  Sampling:  65%|██████▌   | 13068/20000 [02:34<01:21, 85.01it/s]
  Sampling:  65%|██████▌   | 13077/20000 [02:34<01:21, 84.79it/s]
  Sampling:  65%|██████▌   | 13086/20000 [02:34<01:21, 84.84it/s]
  Sampling:  65%|██████▌   | 13095/20000 [02:34<01:21, 84.67it/s]
  Sampling:  66%|██████▌   | 13104/20000 [02:34<01:22, 83.79it/s]
  Sampling:  66%|██████▌   | 13113/20000 [02:34<01:22, 83.73it/s]
  Sampling:  66%|██████▌   | 13122/20000 [02:34<01:21, 83.92it/s]
  Sampling:  66%|██████▌   | 13131/20000 [02:35<01:21, 84.25it/s]
  Sampling:  66%|██████▌   | 13140/20000 [02:35<01:21, 84.30it/s]
  Sampling:  66%|██████▌   | 13149/20000 [02:35<01:21, 84.18it/s]
  Sampling:  66%|██████▌   | 13158/20000 [02:35<01:21, 84.43it/s]
  Sampling:  66%|██████▌   | 13167/20000 [02:35<01:20, 84.53it/s]
  Sampling:  66%|██████▌   | 13176/20000 [02:35<01:20, 84.57it/s]
  Sampling:  66%|██████▌   | 13185/20000 [02:35<01:20, 84.66it/s]
  Sampling:  66%|██████▌   | 13194/20000 [02:35<01:20, 84.53it/s]
  Sampling:  66%|██████▌   | 13203/20000 [02:35<01:20, 84.62it/s]
  Sampling:  66%|██████▌   | 13212/20000 [02:36<01:20, 84.66it/s]
  Sampling:  66%|██████▌   | 13221/20000 [02:36<01:20, 84.72it/s]
  Sampling:  66%|██████▌   | 13230/20000 [02:36<01:20, 84.34it/s]
  Sampling:  66%|██████▌   | 13239/20000 [02:36<01:20, 84.46it/s]
  Sampling:  66%|██████▌   | 13248/20000 [02:36<01:20, 84.35it/s]
  Sampling:  66%|██████▋   | 13257/20000 [02:36<01:19, 84.68it/s]
  Sampling:  66%|██████▋   | 13266/20000 [02:36<01:19, 84.62it/s]
  Sampling:  66%|██████▋   | 13275/20000 [02:36<01:19, 84.53it/s]
  Sampling:  66%|██████▋   | 13284/20000 [02:36<01:19, 84.46it/s]
  Sampling:  66%|██████▋   | 13293/20000 [02:37<01:19, 84.68it/s]
  Sampling:  67%|██████▋   | 13302/20000 [02:37<01:19, 84.60it/s]
  Sampling:  67%|██████▋   | 13311/20000 [02:37<01:19, 84.48it/s]
  Sampling:  67%|██████▋   | 13320/20000 [02:37<01:18, 84.57it/s]
  Sampling:  67%|██████▋   | 13329/20000 [02:37<01:18, 84.73it/s]
  Sampling:  67%|██████▋   | 13338/20000 [02:37<01:18, 84.59it/s]
  Sampling:  67%|██████▋   | 13347/20000 [02:37<01:18, 84.58it/s]
  Sampling:  67%|██████▋   | 13356/20000 [02:37<01:18, 84.48it/s]
  Sampling:  67%|██████▋   | 13365/20000 [02:37<01:18, 84.66it/s]
  Sampling:  67%|██████▋   | 13374/20000 [02:37<01:18, 84.66it/s]
  Sampling:  67%|██████▋   | 13383/20000 [02:38<01:18, 84.55it/s]
  Sampling:  67%|██████▋   | 13392/20000 [02:38<01:18, 84.52it/s]
  Sampling:  67%|██████▋   | 13401/20000 [02:38<01:18, 84.58it/s]
  Sampling:  67%|██████▋   | 13410/20000 [02:38<01:17, 84.67it/s]
  Sampling:  67%|██████▋   | 13419/20000 [02:38<01:17, 84.65it/s]
  Sampling:  67%|██████▋   | 13428/20000 [02:38<01:17, 84.80it/s]
  Sampling:  67%|██████▋   | 13437/20000 [02:38<01:17, 84.82it/s]
  Sampling:  67%|██████▋   | 13446/20000 [02:38<01:17, 84.60it/s]
  Sampling:  67%|██████▋   | 13455/20000 [02:38<01:17, 84.49it/s]
  Sampling:  67%|██████▋   | 13464/20000 [02:39<01:17, 84.27it/s]
  Sampling:  67%|██████▋   | 13473/20000 [02:39<01:17, 84.31it/s]
  Sampling:  67%|██████▋   | 13482/20000 [02:39<01:17, 84.39it/s]
  Sampling:  67%|██████▋   | 13491/20000 [02:39<01:17, 84.27it/s]
  Sampling:  68%|██████▊   | 13500/20000 [02:39<01:17, 84.28it/s]
  Sampling:  68%|██████▊   | 13509/20000 [02:39<01:16, 84.32it/s]
  Sampling:  68%|██████▊   | 13518/20000 [02:39<01:16, 84.22it/s]
  Sampling:  68%|██████▊   | 13527/20000 [02:39<01:16, 84.35it/s]
  Sampling:  68%|██████▊   | 13536/20000 [02:39<01:16, 84.33it/s]
  Sampling:  68%|██████▊   | 13545/20000 [02:39<01:16, 84.24it/s]
  Sampling:  68%|██████▊   | 13554/20000 [02:40<01:16, 84.05it/s]
  Sampling:  68%|██████▊   | 13563/20000 [02:40<01:16, 84.00it/s]
  Sampling:  68%|██████▊   | 13572/20000 [02:40<01:16, 84.10it/s]
  Sampling:  68%|██████▊   | 13581/20000 [02:40<01:16, 84.07it/s]
  Sampling:  68%|██████▊   | 13590/20000 [02:40<01:16, 84.26it/s]
  Sampling:  68%|██████▊   | 13599/20000 [02:40<01:15, 84.52it/s]
  Sampling:  68%|██████▊   | 13608/20000 [02:40<01:15, 84.47it/s]
  Sampling:  68%|██████▊   | 13617/20000 [02:40<01:15, 84.48it/s]
  Sampling:  68%|██████▊   | 13626/20000 [02:40<01:15, 84.34it/s]
  Sampling:  68%|██████▊   | 13635/20000 [02:41<01:15, 84.41it/s]
  Sampling:  68%|██████▊   | 13644/20000 [02:41<01:15, 84.54it/s]
  Sampling:  68%|██████▊   | 13653/20000 [02:41<01:15, 84.29it/s]
  Sampling:  68%|██████▊   | 13662/20000 [02:41<01:15, 84.15it/s]
  Sampling:  68%|██████▊   | 13671/20000 [02:41<01:15, 84.08it/s]
  Sampling:  68%|██████▊   | 13680/20000 [02:41<01:14, 84.33it/s]
  Sampling:  68%|██████▊   | 13689/20000 [02:41<01:14, 84.54it/s]
  Sampling:  68%|██████▊   | 13698/20000 [02:41<01:14, 84.45it/s]
  Sampling:  69%|██████▊   | 13707/20000 [02:41<01:14, 84.28it/s]
  Sampling:  69%|██████▊   | 13716/20000 [02:42<01:14, 84.17it/s]
  Sampling:  69%|██████▊   | 13725/20000 [02:42<01:14, 84.35it/s]
  Sampling:  69%|██████▊   | 13734/20000 [02:42<01:14, 84.27it/s]
  Sampling:  69%|██████▊   | 13743/20000 [02:42<01:14, 84.24it/s]
  Sampling:  69%|██████▉   | 13752/20000 [02:42<01:14, 84.42it/s]
  Sampling:  69%|██████▉   | 13761/20000 [02:42<01:13, 84.38it/s]
  Sampling:  69%|██████▉   | 13770/20000 [02:42<01:13, 84.19it/s]
  Sampling:  69%|██████▉   | 13779/20000 [02:42<01:13, 84.19it/s]
  Sampling:  69%|██████▉   | 13788/20000 [02:42<01:13, 84.18it/s]
  Sampling:  69%|██████▉   | 13797/20000 [02:42<01:13, 83.98it/s]
  Sampling:  69%|██████▉   | 13806/20000 [02:43<01:13, 84.03it/s]
  Sampling:  69%|██████▉   | 13815/20000 [02:43<01:13, 84.02it/s]
  Sampling:  69%|██████▉   | 13824/20000 [02:43<01:14, 83.25it/s]
  Sampling:  69%|██████▉   | 13833/20000 [02:43<01:14, 83.14it/s]
  Sampling:  69%|██████▉   | 13842/20000 [02:43<01:13, 83.48it/s]
  Sampling:  69%|██████▉   | 13851/20000 [02:43<01:13, 83.61it/s]
  Sampling:  69%|██████▉   | 13860/20000 [02:43<01:13, 83.97it/s]
  Sampling:  69%|██████▉   | 13869/20000 [02:43<01:12, 84.16it/s]
  Sampling:  69%|██████▉   | 13878/20000 [02:43<01:12, 84.42it/s]
  Sampling:  69%|██████▉   | 13887/20000 [02:44<01:12, 84.69it/s]
  Sampling:  69%|██████▉   | 13896/20000 [02:44<01:12, 84.70it/s]
  Sampling:  70%|██████▉   | 13905/20000 [02:44<01:12, 84.46it/s]
  Sampling:  70%|██████▉   | 13914/20000 [02:44<01:12, 84.47it/s]
  Sampling:  70%|██████▉   | 13923/20000 [02:44<01:12, 84.32it/s]
